0.0000039408,1.2837561600,0.0699874088,-6.8961100900,1.4949889400,0.3580294800
-0.0021828007,1.2842290209,0.0701008739,-6.8961036863,1.4874402343,0.3576176844
-0.0046100788,1.2847510945,0.0702266672,-6.8960815498,1.4790678382,0.3571603521
-0.0073043449,1.2853271468,0.0703661093,-6.8960385080,1.4697827426,0.3566524231
-0.0102949558,1.2859623188,0.0705206575,-6.8959680382,1.4594865361,0.3560882708
-0.0136144916,1.2866621338,0.0706919194,-6.8958619438,1.4480704669,0.3554616375
-0.0172991078,1.2874324970,0.0708816667,-6.8957099568,1.4354144264,0.3547655635
-0.0213889245,1.2882796866,0.0710918505,-6.8954992510,1.4213858522,0.3539923074
-0.0259284583,1.2892103312,0.0713246172,-6.8952138455,1.4058385496,0.3531332581
-0.0309670985,1.2902313712,0.0715823256,-6.8948338764,1.3886114327,0.3521788372
-0.0365596335,1.2913499981,0.0718675648,-6.8943347080,1.3695271909,0.3511183902
-0.0427668320,1.2925735664,0.0721831725,-6.8936858512,1.3483908872,0.3499400669
-0.0496560820,1.2939094698,0.0725322539,-6.8928496510,1.3249885048,0.3486306898
-0.0573020947,1.2953649727,0.0729182009,-6.8917796961,1.2990854612,0.3471756088
-0.0657876756,1.2969469847,0.0733447106,-6.8904188997,1.2704251221,0.3455585437
-0.0752045683,1.2986617656,0.0738158031,-6.8886971903,1.2387273586,0.3437614127
-0.0856543742,1.3005145416,0.0743358374,-6.8865287449,1.2036872067,0.3417641484
-0.0972495506,1.3025090142,0.0749095247,-6.8838086889,1.1649737113,0.3395445026
-0.1101144876,1.3046467354,0.0755419376,-6.8804091818,1.1222290595,0.3370778418
-0.1243866622,1.3069263206,0.0762385131,-6.8761748050,1.0750681446,0.3343369387
-0.1402178642,1.3093424640,0.0770050486,-6.8709171684,1.0230787398,0.3312917654
-0.1577754834,1.3118847166,0.0778476867,-6.8644086621,0.9658225083,0.3279092979
