589.5349907345,192047187.4450067878,10469967.3399413098,-32.7131971470,7.0918050005,1.6983906373
-313652.0419574854,192115145.8060556948,10486273.0008049142,-32.7131691200,7.0574065786,1.6965141870
-629107.3378035492,192183034.5382168591,10502623.5343647581,-32.7130844744,7.0229002931,1.6946295859
-945780.4897189587,192250851.0440791249,10519018.9649114311,-32.7129426774,6.9882860532,1.6927368076
-1260496.6999361119,192317916.9557493627,10535295.0036342368,-32.7127454715,6.9539108661,1.6908548402
-1576426.8261691541,192384909.5118583143,10551615.7197874244,-32.7124911915,6.9194283738,1.6889647341
-1893574.9947797074,192451826.1033659875,10567981.1365941465,-32.7121793061,6.8848384899,1.6870664633
-2208761.6533970982,192517997.3887495697,10584227.2666875590,-32.7118132634,6.8504879741,1.6851790707
-2525162.4073400139,192584091.5973163843,10600517.8785267845,-32.7113896976,6.8160307141,1.6832835521
-2842781.3721328704,192650106.1085100472,10616852.9942725655,-32.7109080788,6.7814666277,1.6813798816
-3158434.2831665426,192715380.6288248003,10633068.9308808241,-32.7103735570,6.7471422128,1.6794871562
-3475301.4511403264,192780574.3566274345,10649329.1531438995,-32.7097810697,6.7127116171,1.6775863177
-3793386.9807154620,192845684.6599572301,10665633.6821651924,-32.7091300881,6.6781747623,1.6756773406
-4112694.9827821548,192910708.8829813898,10681982.5379964281,-32.7084200809,6.6435315736,1.6737601995
-4430024.2662381511,192974996.6766921580,10698211.9010131191,-32.7076584911,6.6091293385,1.6718541264
-4748572.0386891477,193039197.3143246472,10714485.3724574298,-32.7068379715,6.5746214165,1.6699399283
-5068342.3999859039,193103308.1287698448,10730802.9713236615,-32.7059579921,6.5400077368,1.6680175804
-5386129.5315762525,193166687.9324928820,10747001.1918953750,-32.7050277004,6.5056352879,1.6661063663
-5705135.2619750770,193229976.8545773923,10763243.3221887350,-32.7040380498,6.4711577263,1.6641870415
-6025363.6799712870,193293172.2167510688,10779529.3801458795,-32.7029885118,6.4365749855,1.6622595812
-6346818.8802952338,193356271.3167825043,10795859.3826409876,-32.7018785556,6.4018870020,1.6603239605
-6666278.1603426747,193418643.1264798343,10812069.7007919271,-32.7007196374,6.3674415052,1.6583995964
-6986960.2033299664,193480917.6355547905,10828323.7456924133,-32.6995004100,6.3328914118,1.6564671116
-7308869.0927534131,193543092.1307450831,10844621.5331647769,-32.6982203441,6.2982366626,1.6545264816
-7628777.5856842222,193604544.8574565351,10860799.7578413561,-32.6968926015,6.2638246507,1.6525971734
-7949908.8994484860,193665896.5493598878,10877021.5080093425,-32.6955041346,6.2293086269,1.6506597596
-8272267.1062896615,193727144.4822756946,10893286.7984446604,-32.6940544156,6.1946885360,1.6487142163
-8595856.2841049600,193788285.9079848230,10909595.6428393535,-32.6925429143,6.1599643258,1.6467605191
-8917432.3518909421,193848709.4453574717,10925784.6261771321,-32.6909851158,6.1254840819,1.6448182660
-9240235.3359510154,193909025.4751686454,10942016.9463484008,-32.6893656575,6.0909003638,1.6428678993
-9564269.3027615566,193969231.2384186387,10958292.6159995086,-32.6876840108,6.0562131235,1.6409093950
-9886285.7204243243,194028724.7383023202,10974448.5532512609,-32.6859573669,6.0217700725,1.6389623991
-10209529.0602570530,194088106.9890519381,10990647.6235905979,-32.6841686621,5.9872241419,1.6370073059
-10534003.3773001097,194147375.2210014164,11006889.8386237919,-32.6823173697,5.9525752877,1.6350440917
-10859712.7319599781,194206526.6403710544,11023175.2088576667,-32.6804029604,5.9178234689,1.6330727333
-11183391.8037523311,194264969.8371224701,11039340.5563776065,-32.6784449619,5.8833170408,1.6311130052
-11508301.8237537760,194323295.2598792315,11055548.8427035287,-32.6764239824,5.8487082915,1.6291451732
-11834446.8407711405,194381500.1043358743,11071800.0773032811,-32.6743394947,5.8139971843,1.6271692143
-12158557.1751246322,194439002.4540427327,11087931.4250332136,-32.6722127313,5.7795316628,1.6252049491
-12483898.4115482271,194496383.2820314169,11104105.5054013506,-32.6700226004,5.7449644241,1.6232325974
-12810474.5872375593,194553639.7735852599,11120322.3268423490,-32.6677685765,5.7102954355,1.6212521366
-13138289.7444670051,194610769.0898064673,11136581.8966762181,-32.6654501318,5.6755246672,1.6192635437
-13464057.4679418039,194667200.1134012341,11152721.2974269576,-32.6630908473,5.6410006570,1.6172867659
-13791060.0494703203,194723503.0399841964,11168903.2309756521,-32.6606672912,5.6063755084,1.6153018971
-14119301.5195565522,194779675.0203907490,11185127.7036106084,-32.6581789377,5.5716491958,1.6133089147
-14445491.1976420786,194835154.5386526287,11201232.1502669211,-32.6556510711,5.5371698077,1.6113278096
-14772915.6356108356,194890502.2072596848,11217378.9211988095,-32.6530585610,5.5025898941,1.6093386321
-15101578.8521885574,194945715.1668953001,11233568.0216688197,-32.6504008836,5.4679094333,1.6073413597
-15431484.8708928041,195000790.5340006948,11249799.4558100142,-32.6476775128,5.4331284066,1.6053359705
-15759326.3319720104,195055177.8031466305,11265910.5900117345,-32.6449160918,5.3985954471,1.6033425796
-16088406.4382654577,195109426.5985942185,11282063.8431579582,-32.6420891399,5.3639625604,1.6013411132
-16418729.2013578285,195163534.0267806351,11298259.2183578555,-32.6391961330,5.3292297321,1.5993315495
-16750298.6374340430,195217497.1698092520,11314496.7175784316,-32.6362365448,5.2943969507,1.5973138667
-17079790.7191366702,195270776.6893482506,11330613.6476631351,-32.6332403895,5.2598133637,1.5953083032
-17410525.2887959704,195323911.0653100908,11346772.4871546775,-32.6301778240,5.2251304624,1.5932946622
-17742506.3505118452,195376897.3699451685,11362973.2369983103,-32.6270483240,5.1903482393,1.5912729225
-18075737.9127918333,195429732.6510810852,11379215.8969845455,-32.6238513634,5.1554666904,1.5892430627
-18406879.2938660234,195481888.8943091631,11395337.7234897651,-32.6206193388,5.1208354473,1.5872254429
-18739266.9624932818,195533893.2788052559,11411501.2456657048,-32.6173200329,5.0861055169,1.5851997451
-19072904.9149465486,195585742.8426981270,11427706.4622835275,-32.6139529219,5.0512768989,1.5831659480
-19404448.4044320434,195636919.4571330547,11443791.0056555998,-32.6105521079,5.0166986908,1.5811444514
-19737237.9603333622,195687940.4344971776,11459917.0298443120,-32.6070836728,4.9820224305,1.5791148976
-20071277.5666894577,195738802.8033365905,11476084.5326078311,-32.6035470950,4.9472481214,1.5770772660
-20406571.2116595656,195789503.5677286088,11492293.5105355568,-32.5999418505,4.9123757702,1.5750315359
-20739757.5589091815,195839536.1326216757,11508381.5595162734,-32.5963044316,4.8777549085,1.5729982263
-21074193.6997211650,195889406.3003387153,11524510.8702217583,-32.5925985387,4.8430366398,1.5709568605
-21409883.6098760366,195939111.0655316710,11540681.4382311907,-32.5888236503,4.8082209746,1.5689074183
-21746831.2690808401,195988647.3983012736,11556893.2579427212,-32.5849792431,4.7733079267,1.5668498793
